name,artist_1,artist_2,uri,year,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Close,Conro,,spotify:track:0cPsHxvuICaPKmWRFCRe1i,2017,0,False,184000,0.589,0.8,2,-6.029,1,0.0439,0.0445,0.0,0.165,0.267,150.093
Weapon (feat. Baum),Grant,BAUM,spotify:track:2qHA4dcBELgLJphmkFGnLw,2017,0,False,188758,0.609,0.885,5,-5.498,0,0.0578,0.0214,6.86e-06,0.292,0.542,140.074
ROCK IT,Tokyo Machine,,spotify:track:0U2zjjWPlz46keW8UdxWRV,2017,1,False,191250,0.868,0.55,0,-4.732,0,0.171,0.00745,0.839,0.0407,0.615,128.018
Bone Dry,Tristam,,spotify:track:18OFJJeEe9elOjnxSh3SQO,2017,0,False,285000,0.553,0.857,11,-5.901,1,0.265,0.372,0.000314,0.0727,0.318,159.997
Unbelievable,Owl City,Hanson,spotify:track:1HHgxt9q8PFc4oaJUuiovg,2015,0,False,193493,0.766,0.611,8,-5.71,1,0.0422,0.00296,0.0,0.245,0.703,118.014
Supermoon,65daysofstatic,,spotify:track:3NaYEI9hzzLPcysZBd3ZHT,2016,0,False,262333,0.339,0.875,2,-8.112,0,0.0936,0.00655,0.913,0.33,0.153,116.491
"Hold On, We're Going Home",Drake,Majid Jordan,spotify:track:14Rcq31SafFBHNEwXrtR2B,2013,9,False,227880,0.776,0.413,6,-7.438,0,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003
Bad - 2012 Remaster,Michael Jackson,,spotify:track:5lWFrW5T3JtxVCLDb7etPu,1987,69,False,247360,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091
Chasing Cars,Snow Patrol,,spotify:track:0x6Y6ikSyS17NxfhWsgENm,2006,2,False,267960,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011
Mockingbird,Eminem,,spotify:track:4Tjg4jsELqr8cSgwDZ4twe,2004,0,True,250760,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039
Hey There Delilah,Plain White T's,,spotify:track:5O3eNPhckrOCxIBtR5SQLN,2005,0,False,232533,0.655,0.296,2,-10.578,1,0.0282,0.884,0.0,0.114,0.31,103.981
Stay With Me,Sam Smith,,spotify:track:2whoe0pPKh4JRn6eWSIqTV,2014,0,False,172724,0.414,0.419,0,-6.431,1,0.0388,0.55,0.000195,0.11,0.18,84.082
Somebody That I Used To Know,Gotye,Kimbra,spotify:track:1qk9ujVgudgU8CyhKOx8ji,2011,62,False,244893,0.864,0.515,0,-6.967,1,0.0367,0.571,7.92e-05,0.0947,0.755,129.048
Can't Stop,Red Hot Chili Peppers,,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,2002,78,False,269000,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455
I'm Not The Only One,Sam Smith,,spotify:track:2hYlWnPvVZtQZGWfb35HPQ,2014,0,False,239317,0.679,0.487,5,-5.811,1,0.0352,0.545,3.36e-05,0.0772,0.506,81.994
Day 'N' Nite (Nightmare),Kid Cudi,,spotify:track:60PAzFNW3vAiAiVK6DRJfB,2009,71,False,221240,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018
Otherside,Red Hot Chili Peppers,,spotify:track:64BbK9SFKH2jk86U3dGj2P,1999,76,False,255373,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229
Just What I Am,Kid Cudi,King Chip,spotify:track:20bJBbPapGQ4bqs0YcA9xY,2013,67,True,228027,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009
Under Pressure - Remastered 2011,Queen,David Bowie,spotify:track:2fuCquhmrzHpu5xcA1ci9x,1982,78,False,248440,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805
Thriller - Immortal Version,Michael Jackson,Kevin Antunes,spotify:track:4V79uSLjxBSe1heEA2vWHO,2011,37,False,217867,0.685,0.897,8,-5.628,0,0.14,0.0516,1.93e-05,0.105,0.73,120.008
Smooth Criminal - 2012 Remaster,Michael Jackson,,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,1987,75,False,257760,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193
House of the Rising Sun,The Animals,,spotify:track:4mn2kNTqiGLwaUR8JdhJ1l,1987,72,False,269907,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363
Dark Fantasy,Kanye West,,spotify:track:5DsZVnFfwpys1SbObz1yUF,2010,0,True,280787,0.569,0.572,2,-5.893,0,0.0527,0.302,0.0,0.172,0.423,87.985
Iron Man,Black Sabbath,,spotify:track:0TI8TP4FitVPoEHPTySx48,1970,69,False,354774,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378
Can't Tell Me Nothing,Kanye West,,spotify:track:7rWwv1ePazmRzmJs4sARhI,2007,0,True,271600,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029
King Kunta,Kendrick Lamar,,spotify:track:1vffte5WTHIik37ePfJdo4,2015,0,True,234693,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059
Fergalicious,Fergie,will.i.am,spotify:track:5Nu1cp2yi4TlZF4KTmElFD,2006,60,True,292373,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055
Drop It Like It's Hot,Snoop Dogg,Pharrell Williams,spotify:track:6HHytHLXLX8QfWTtGfFSvH,2004,0,True,266067,0.892,0.628,1,-3.832,1,0.216,0.169,0.0,0.102,0.676,92.063
Fuck You,CeeLo Green,,spotify:track:3ydfhgIZIc2j39NLIhpJpq,2010,63,True,223694,0.693,0.879,0,-3.988,1,0.0578,0.193,0.0,0.124,0.753,127.457
You're Beautiful,James Blunt,,spotify:track:5pbajJXEPdcoXQPXoAVR1t,2005,64,True,209493,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998
The Fresh Prince of Bel-Air,DJ Jazzy Jeff & The Fresh Prince,,spotify:track:0UREO3QWbXJW3gOUXpK1am,1998,61,False,177267,0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152
Hall of Fame (feat. will.i.am),The Script,will.i.am,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,2012,67,False,202533,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803
Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,Emeli Sandé,spotify:track:2EcsgXlxz99UMDSPg5T8RF,2012,68,False,271813,0.558,0.522,2,-5.857,1,0.036,0.228,0.0,0.104,0.228,83.977
Bonfire Heart,James Blunt,,spotify:track:6H2NtlZr110yO3uwphiTKk,2013,0,False,238000,0.575,0.821,0,-5.7,1,0.0527,0.181,0.0,0.124,0.449,118.021
Who Can It Be Now?,Men At Work,,spotify:track:5cOM0fTHceCkJVwuyHdMnk,1996,52,False,200493,0.816,0.791,4,-4.21,1,0.0372,0.0353,0.000345,0.17,0.963,128.521
Johnny B. Goode,Chuck Berry,,spotify:track:4Hbe0lRKsXtDZ2wQIovz7I,1959,0,False,161560,0.522,0.806,10,-9.097,1,0.0817,0.748,5.48e-05,0.313,0.969,168.078
Smooth Criminal,Alien Ant Farm,,spotify:track:2T3blUc9Jnui2a0ZhuNOag,2001,0,False,209267,0.653,0.966,9,-4.236,0,0.0598,0.00287,0.0026,0.143,0.874,126.921
You're The One That I Want - From “Grease”,John Travolta,Olivia Newton-John,spotify:track:2B4LcSLZTDmTIFgKpjScjR,2005,0,False,167613,0.739,0.766,0,-6.023,1,0.0785,0.193,7.28e-05,0.137,0.862,106.6
Roxanne - Remastered 2003,The Police,,spotify:track:0SYRVn2YF7HBscQEmlkpTI,1978,0,False,191947,0.608,0.746,0,-8.851,1,0.354,0.026,2.39e-06,0.043,0.745,134.03
Ain't No Mountain High Enough,Marvin Gaye,Tammi Terrell,spotify:track:2H3ZUSE54pST4ubRd5FzFR,1967,0,False,151667,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037
Slow Jamz (feat. Kanye West & Jamie Foxx),Twista,Kanye West,spotify:track:1boHm9rjmvzxpJASd9dnGK,2004,58,True,212147,0.561,0.764,2,-6.645,0,0.138,0.373,0.0,0.157,0.598,145.158
Taizo,FORQ,,spotify:track:7hfaOMuU1MOXwozgNm3wvI,2017,31,False,341030,0.502,0.488,5,-10.697,0,0.0409,0.0247,0.636,0.0974,0.569,101.899
Cowabunghole,FORQ,,spotify:track:2ZeeVzm46GUCab1Gz4xzLe,2017,18,False,357710,0.423,0.83,7,-6.894,1,0.0504,0.0053,0.901,0.319,0.371,171.966
Blue Diamonds,FORQ,,spotify:track:1Mpasz3aDMoEPyWDvg2dU2,2017,13,False,217768,0.663,0.508,5,-10.952,1,0.054,0.524,0.061,0.141,0.589,82.97
Stannic,FORQ,,spotify:track:18aKUu7gXxTjmBv0UTLvnn,2017,13,False,226887,0.587,0.8,8,-8.141,1,0.0877,0.00542,0.889,0.183,0.685,156.009
Puttin' On The Ritz,Robbie Williams,,spotify:track:1QNAxiHodttFqxB9kXG6aP,2013,0,False,152054,0.525,0.552,5,-8.051,0,0.0863,0.469,0.0,0.0659,0.821,203.804
Do What You Want,OK Go,,spotify:track:0vDbPNJToCssVuKVaRXz6o,2005,41,False,186013,0.506,0.881,4,-1.675,1,0.0625,0.000735,0.0127,0.189,0.755,135.04
I Won't Let You Down,OK Go,,spotify:track:6wWJJPPbRVTr3mTIXcoIiu,2015,0,False,222440,0.755,0.915,2,-3.505,1,0.105,0.0257,0.0,0.0351,0.7,113.986
What Is Hip?,Tower Of Power,,spotify:track:66TSoVnJ1P9Tyok03zUlTr,1973,51,False,304733,0.666,0.733,9,-5.884,1,0.0563,0.138,0.000349,0.0892,0.597,101.858
Blasphemy,Bring Me The Horizon,,spotify:track:6r7bDk4J0Okw4ezTBUQXo3,2015,61,False,275013,0.409,0.859,10,-4.098,0,0.0367,0.000123,0.0,0.369,0.473,154.023
Skyscrapers,OK Go,,spotify:track:1nOZYCC3shcpMolB6ISf9w,2010,37,False,278173,0.844,0.421,4,-8.218,0,0.041,0.483,0.167,0.108,0.536,97.021
Obsession,OK Go,,spotify:track:11pK3FdkblgIZePEsOq3xo,2015,0,True,188058,0.757,0.567,9,-5.171,1,0.0612,0.000987,0.00565,0.119,0.498,104.011
Brandy (You're A Fine Girl) - with Chad Introduction,Looking Glass,,spotify:track:08MjshC3vrLzoEXO9PBgkl,2000,23,False,202333,0.69,0.766,1,-7.061,0,0.117,0.709,1.38e-06,0.289,0.779,127.331
Off To The Races,Lana Del Rey,,spotify:track:3uUCgL0cbSd0isnqhHCm1f,2012,59,False,299934,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125
Gamma Ray,Beck,,spotify:track:3zzOWPGUwM4kHJpU5r6VY2,2008,0,False,176920,0.603,0.909,11,-4.213,0,0.0385,0.109,0.249,0.329,0.7,168.116
Kjærlighet,I Killed The Prom Queen,,spotify:track:2AoctGHjTPRK7Heiu6gLIr,2014,31,False,226593,0.427,0.929,3,-4.597,0,0.115,0.000117,8.63e-05,0.0753,0.116,115.003
Gravity,In Hearts Wake,,spotify:track:1482X8Wx1BQXXUKuGyi7Uu,2014,0,False,280125,0.459,0.974,8,-1.978,0,0.0858,8.3e-06,0.073,0.135,0.461,141.948
Rot - New,Northlane,,spotify:track:7Er4x3fRniGdZy3GVXKoS3,2015,0,False,233929,0.501,0.944,10,-3.557,1,0.0889,0.000171,1e-06,0.127,0.344,135.105
Quantum Flux,Northlane,,spotify:track:40qSFV6TIvL46ZUlsZnpih,2013,0,False,243939,0.53,0.907,8,-3.066,1,0.0589,0.00254,3.91e-05,0.1,0.264,109.997
Writings on the Wall,Parkway Drive,,spotify:track:4gkl7JKIBa2aM18Vm6tfAp,2015,42,False,263962,0.493,0.964,7,-4.958,0,0.106,0.00821,6.16e-05,0.101,0.183,150.115
On the Floor,IceJJFish,,spotify:track:0cm53Jz1z1AA7NrfN7VAk6,2013,42,False,274104,0.595,0.561,0,-5.719,0,0.0694,0.279,0.0,0.32,0.63,120.021
Take Five,Dave Brubeck,,spotify:track:5p6me2mwQrGfH30eExHn6v,2001,52,False,323067,0.457,0.219,8,-15.325,0,0.0385,0.545,0.00098,0.0681,0.62,168.55
Bitter,Birdhouse,,spotify:track:58Q1d5K4FBUoXYTMsHm1wY,2015,11,False,311750,0.455,0.575,9,-7.029,1,0.035,0.00868,2.72e-05,0.0969,0.441,94.876
A New England,Billy Bragg,,spotify:track:6dvRnvUOBIe2mkCkBpSOvX,1983,0,False,135060,0.54,0.544,5,-7.533,1,0.0369,0.812,0.0,0.0845,0.691,82.978
Razor Sharp,Pegboard Nerds,Tristam,spotify:track:7obUW394tDNKqO2YEWt356,2013,0,False,281455,0.681,0.909,9,-4.847,1,0.353,0.00135,2.33e-05,0.0754,0.378,110.007
The Chain - 2004 Remaster,Fleetwood Mac,,spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,1977,61,False,269813,0.522,0.755,9,-6.95,1,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796
Smile,Lily Allen,,spotify:track:79z9QkhHePTFsSeVw9uyj0,2006,67,True,196893,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506
Moondance,Michael Bublé,,spotify:track:25Yzff59UGjz7wNWmjM39h,2003,46,False,251867,0.583,0.614,2,-5.816,0,0.0737,0.627,0.0,0.401,0.482,140.736
Starting Over (feat. Ben Bridwell),Macklemore & Ryan Lewis,Ben Bridwell,spotify:track:6Z2TsAp4j74Q9iengNIopM,2012,33,True,251196,0.537,0.873,6,-6.505,1,0.408,0.723,0.00946,0.684,0.644,164.074
L.A.,Elliott Smith,,spotify:track:4pmlDRJL8XB3LBVpUt8zyc,2000,0,False,194133,0.448,0.793,9,-5.66,1,0.0348,0.0279,7.09e-05,0.0825,0.396,173.931
Never Seen This Before,The Delta Riggs,,spotify:track:7F6tLou2pWEpEyrgKvLc2X,2016,0,False,207667,0.694,0.657,10,-5.787,0,0.0505,0.0018,0.00215,0.154,0.552,109.916
Get Right,The Delta Riggs,,spotify:track:16dBIwt4DHMNGot6hfi1Ld,2016,0,False,223787,0.661,0.778,9,-4.082,0,0.198,0.0305,0.0,0.267,0.834,81.143
Needing/Getting,OK Go,,spotify:track:3nEzCR8b6O0EfWXD8xHcU2,2010,33,False,313760,0.461,0.914,2,-4.284,1,0.0701,0.00128,0.0394,0.295,0.235,94.909
I Write Sins Not Tragedies,Panic! At The Disco,,spotify:track:5cY8y2XgOfkAh4kSWLFKkz,2005,70,False,185587,0.566,0.815,9,-4.481,0,0.14,0.0737,0.0,0.12,0.672,169.961
Sriracha,Tech N9ne,Logic,spotify:track:7tof6xjzkgAQqBAHLa1r4r,2016,55,True,227493,0.663,0.774,1,-5.46,1,0.318,0.142,0.0,0.462,0.602,90.059
Lullaby Of Birdland,Ella Fitzgerald,,spotify:track:2dnwB5KiAfShdpqpAhseTL,1956,0,False,171000,0.528,0.382,5,-5.963,0,0.0327,0.916,0.0,0.231,0.473,110.736
The One Moment,OK Go,,spotify:track:34zU72BtpxTNReMBl4dUQp,2015,0,False,223840,0.509,0.811,0,-4.89,1,0.0547,0.00157,9.77e-05,0.332,0.377,124.001
La De Da,Evaline,,spotify:track:0t7sGHtaIgA9vYVmB0mk7s,2006,11,False,258827,0.283,0.856,9,-5.887,0,0.111,0.00994,0.000248,0.075,0.0952,131.091
Make It Wit Chu,Queens of the Stone Age,,spotify:track:6GyDY0yE47rfk8pcuKhioh,2007,64,False,290493,0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.977
Medicate,AFI,,spotify:track:4w44Bf8Q5ltZmg9JFl0qr4,2009,0,False,260760,0.181,0.95,8,-3.514,0,0.133,0.000239,1.16e-06,0.233,0.44,184.685
Songbird,Bernard Fanning,,spotify:track:1Up0tMGTc3FKasn7WMrioE,2005,55,False,156280,0.58,0.776,6,-6.965,0,0.0273,0.102,0.000213,0.183,0.866,80.54
Train Catcher,Seth Sentry,,spotify:track:4YUxyJowr5y0owERuyTezB,2008,0,True,230093,0.491,0.472,11,-6.999,1,0.0577,0.547,2.25e-06,0.0902,0.159,130.05
Cherry Blossom,Horrorshow,,spotify:track:1XjPhu1a4itNJFHAEpYyI4,2017,20,False,274005,0.81,0.585,1,-7.978,0,0.244,0.23,0.0,0.667,0.557,120.079
Out Of The Blue,Joelistics,Kaity Dunstan,spotify:track:08uNHWY3wt26vFF46wMmSh,2014,0,True,227106,0.697,0.534,8,-7.226,0,0.0756,0.222,0.000463,0.0822,0.519,88.025
In the Grey,The Good Mad,,spotify:track:0j8U9SUG1612RNjWDrMOhP,2013,16,False,262173,0.335,0.366,9,-9.656,0,0.0318,0.503,0.0,0.119,0.106,148.014
Conqueror,AURORA,,spotify:track:1mfZlMWHWLesCMRl9JwkvL,2016,0,False,207507,0.467,0.565,7,-6.732,1,0.0403,0.00411,0.00475,0.175,0.522,184.014
How We Get Down,Horrorshow,,spotify:track:0oCm7r3LpMmnVxbAiegJcE,2017,7,True,238125,0.738,0.646,9,-7.234,1,0.175,0.0641,0.0,0.341,0.318,115.054
Hello,The Cat Empire,,spotify:track:0JiOSSf50Ot02cVYoS3JQD,2014,0,False,224133,0.688,0.751,11,-6.584,0,0.156,0.318,3.43e-05,0.0885,0.795,109.99
White Knuckles,OK Go,,spotify:track:4TVOhq8xeEuNmV3VzuWR4k,2010,30,False,198520,0.72,0.731,11,-4.653,0,0.111,0.00204,0.00524,0.043,0.561,115.052
Everlong,Foo Fighters,,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,1997,76,False,250547,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066
"Puppet Theatre (feat. Peter, Bjorn and John)",Claptone,,spotify:track:1F5YhpXlaJwwVCfg0Px1ta,2015,0,False,254641,0.936,0.648,7,-6.72,1,0.0404,0.0753,0.0509,0.104,0.663,115.026
Counting Sheep,SAFIA,,spotify:track:5HmvywOT0JnXt4mYOjcw3E,2015,0,False,173081,0.777,0.524,8,-6.549,1,0.037,0.0135,8.38e-06,0.129,0.617,94.959
Sail,AWOLNATION,,spotify:track:7v82NBfBEc1AfXcxKBaWQg,2011,0,False,259093,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051
Get Over It,OK Go,,spotify:track:0SLOiJClXkAZluClYpke95,2002,52,False,196760,0.389,0.767,2,-4.314,1,0.149,0.00127,0.0,0.435,0.544,184.926
A Million Ways,OK Go,,spotify:track:0n49fCjNGsbtNOE6cuWk79,2005,39,False,193133,0.641,0.745,4,-4.469,0,0.0397,0.00041,0.287,0.108,0.539,130.005
Tarova,Snarky Puppy,,spotify:track:6YCFurBT3S6MPgRHPlOvtF,2016,0,False,219467,0.613,0.818,0,-7.335,1,0.0791,0.0145,0.858,0.0413,0.517,94.006
Ain't No Rest For The Wicked - Original Version,Cage The Elephant,,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,2008,64,False,175493,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014
Nightmares,I Killed The Prom Queen,,spotify:track:2PByFGwYyY3ptHFGu5qtZv,2014,18,False,182010,0.448,0.978,6,-4.639,1,0.166,2.52e-05,0.000115,0.094,0.0787,130.014
Calvert Street,I Killed The Prom Queen,,spotify:track:0XnoFHfrh2PvFIwqMtBH6K,2014,21,False,210611,0.483,0.98,7,-3.758,1,0.12,6.31e-06,0.00736,0.303,0.282,115.075
To The Wolves,I Killed The Prom Queen,,spotify:track:6glqBcivlMa7OyEoAaQOXL,2014,25,False,201701,0.221,0.991,7,-3.63,1,0.11,4.59e-06,0.0018,0.134,0.149,99.645
Choke,MyChildren MyBride,,spotify:track:4LbHtENHDoRn0s6y7GQp1F,2008,14,False,261987,0.54,0.949,11,-4.299,1,0.0844,0.00088,0.0,0.105,0.22,112.479
Atlas,Parkway Drive,,spotify:track:0ek8U7eMmbS8XTJqgw99v9,2012,0,False,248520,0.483,0.872,7,-4.364,1,0.0718,0.0111,0.00168,0.11,0.222,128.216
The River,Parkway Drive,,spotify:track:6QDMQvvz0Th5BojDnRLOnT,2012,0,False,327013,0.496,0.977,11,-4.836,0,0.17,0.00541,2.11e-05,0.135,0.11,131.073
Blue And The Grey,Parkway Drive,,spotify:track:3NJVrdhkI32ByeK3gJjJTl,2012,0,False,347400,0.214,0.99,10,-4.418,0,0.275,0.000726,0.000786,0.0783,0.094,147.107
Shadow Moses,Bring Me The Horizon,,spotify:track:68osIGtVjM7QWVe6pazLHj,2013,60,True,243320,0.456,0.985,6,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006
Ra,Northlane,,spotify:track:2b4qWyRD4eGJtR0LflUnCF,2015,0,True,267600,0.317,0.926,10,-4.655,1,0.204,0.00879,1.51e-05,0.108,0.0393,174.029
Skydancer (feat. Jonathan Vigil),In Hearts Wake,Jonathan Vigil,spotify:track:5EnKc1A5Ubnzlh7rWJwWwA,2015,0,False,208000,0.358,0.983,9,-1.368,1,0.191,5.27e-05,0.0342,0.7,0.235,140.455
Thirty One & Sevens,I Killed The Prom Queen,,spotify:track:36AheSgFmpF0Chue69lh7J,2014,33,False,205006,0.408,0.988,11,-3.586,0,0.0964,3.02e-06,0.000553,0.283,0.362,92.13
Soma,Northlane,,spotify:track:7JvtMEcnBFJHmYn0Hiy1lN,2015,0,False,242876,0.366,0.971,5,-2.708,1,0.132,0.000468,0.0,0.102,0.217,180.086
Node,Northlane,,spotify:track:5FH0RavyVkgOCTm9aJwx77,2015,0,False,282005,0.303,0.816,1,-4.706,0,0.0446,0.000599,0.00144,0.0812,0.228,107.468
Leech,Northlane,,spotify:track:2ZAhnktg4T3Qqod3GotboK,2015,0,False,261200,0.486,0.936,1,-2.883,1,0.084,0.000398,0.000861,0.164,0.592,160.019
Badlands,In Hearts Wake,,spotify:track:1Rdk4fCaI0oT55H5R1HXwU,2015,0,False,195562,0.551,0.997,2,-0.974,1,0.112,1.03e-05,0.617,0.0803,0.121,111.977
Can You Feel My Heart,Bring Me The Horizon,,spotify:track:0WSa1sucoNRcEeULlZVQXj,2013,78,True,228147,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527
Sleepwalking,Bring Me The Horizon,,spotify:track:0gchQwxmBWj5no8NJ8b2yH,2013,62,False,230093,0.4,0.959,2,-3.258,0,0.103,0.000187,4.21e-06,0.231,0.339,149.062
Obelisk,Northlane,,spotify:track:1jIfecUw2B4l256qK8XbWl,2015,0,False,254492,0.468,0.955,6,-3.246,0,0.0566,3.7e-05,1.44e-05,0.142,0.307,107.489
Ra,Northlane,,spotify:track:5oS2jcVIvNrPt3vnx3oKwv,2015,0,True,267600,0.317,0.926,10,-4.655,1,0.204,0.00879,1.51e-05,0.108,0.0393,174.029
These Colours Don't Run,Architects,,spotify:track:63Gzrq2kU1Br77l5IOEUbV,2012,0,False,241387,0.237,0.969,8,-3.845,0,0.275,0.000614,0.00717,0.106,0.0511,119.749
Stay True,Deez Nuts,,spotify:track:6wm3Z9BpenP3y1vWUWT2VI,2008,0,True,204027,0.476,0.96,4,-4.014,0,0.0822,0.00323,0.0,0.191,0.247,89.056
Couldn't Give 34 Fucks,Buried In Verona,,spotify:track:4WESkiodHx4JJyS3oTJtZK,2012,0,True,177664,0.383,0.962,7,-3.807,1,0.151,0.00654,0.0,0.477,0.35,180.038
Internal Cannon,August Burns Red,,spotify:track:1aoTJJ2zMoNTRpMxBoh4N0,2011,1,False,226400,0.233,0.98,8,-4.571,1,0.077,0.000161,0.315,0.341,0.373,114.062
Man Made Disaster,Betraying The Martyrs,,spotify:track:0FYM675g4VvMmCG4bfidPS,2011,23,False,252867,0.141,0.927,9,-3.858,1,0.0684,1.94e-06,0.0281,0.333,0.33,152.942
Sacred,In Hearts Wake,,spotify:track:1CmHr3g5knosPjgs30HtGx,2014,0,True,222250,0.43,0.99,2,-1.885,0,0.119,1.8e-05,0.00265,0.225,0.164,117.661
Wildflower,In Hearts Wake,,spotify:track:4dRARepKJ3sPjTqbDDMvgp,2014,0,False,228000,0.321,0.681,11,-4.252,0,0.0298,0.000571,0.103,0.0685,0.176,130.277
Afterglow,In Hearts Wake,,spotify:track:3wD95l0upr17BwJVvCLspN,2014,0,False,227500,0.378,0.946,1,-2.42,0,0.0874,4.36e-05,0.171,0.113,0.336,150.133
Overcomer,Prepared Like A Bride,,spotify:track:7jNlIVgSqlFIStThJdrjrs,2014,8,False,222480,0.427,0.973,4,-2.269,0,0.0794,0.000619,0.0,0.115,0.115,100.028
Blood Red,Prepared Like A Bride,,spotify:track:5InwetzyK5UewrxPhOBC6w,2014,6,False,193987,0.333,0.981,6,-2.783,0,0.165,1.11e-05,1.74e-05,0.487,0.177,172.014
2am,Prepared Like A Bride,,spotify:track:3Ymzx49ZcUAofo9uEAFOmh,2014,5,False,205227,0.515,0.973,4,-2.427,0,0.0741,2.18e-05,2.96e-05,0.608,0.262,112.064
The Hardest Part Is Forgetting Those You Swore You Would Never Forget,Being As An Ocean,,spotify:track:01W2VfkpjLWdMReVxIR17q,2012,0,False,307141,0.479,0.932,8,-3.7,1,0.0557,0.113,1.2e-05,0.228,0.346,132.946
Wild Eyes,Parkway Drive,,spotify:track:0cq8TZqpEzLxZ8mYnC0Fyo,2012,0,False,258587,0.298,0.992,6,-3.454,1,0.153,0.000669,0.000225,0.172,0.234,110.687
Dispossession,Northlane,,spotify:track:5jtBLvX8DUgwBUZBm6rLmW,2011,0,False,223360,0.333,0.971,1,-2.784,1,0.279,3.59e-05,0.0221,0.196,0.408,134.581
Aspire,Northlane,,spotify:track:1jyST9XYUKXQgD0wKJjH3w,2013,0,True,218595,0.354,0.975,8,-2.761,0,0.228,0.00191,0.0,0.133,0.397,199.915
The Calling,Northlane,,spotify:track:6ooBWkT8VExOj0ide0z2Ck,2013,0,False,192250,0.459,0.977,1,-4.078,1,0.112,0.000877,2.16e-06,0.0675,0.197,129.934
Earthwalker (feat. Joel Birch),In Hearts Wake,Joel Birch,spotify:track:2Q93SVnai0v816RmC00ghn,2014,0,False,234906,0.41,0.983,6,-1.941,0,0.0981,3.29e-06,0.267,0.127,0.298,134.071
Forever Decay,The Devil Wears Prada,,spotify:track:6rjQQWym9duWwm4MsIRAf6,2011,16,False,204733,0.163,0.983,7,-2.314,1,0.082,3.53e-05,0.000517,0.257,0.334,184.907
Dead Throne,The Devil Wears Prada,,spotify:track:54TQPVDpoGiDHtPqniIpdC,2011,21,False,165293,0.434,0.964,1,-3.445,0,0.0793,0.000159,0.0642,0.4,0.132,75.001
Masquerade,Northlane,,spotify:track:1MmhCMfGpOXLhqxhA6iN2w,2013,0,True,212454,0.497,0.985,6,-2.129,1,0.102,0.00044,0.0,0.389,0.439,95.005
Singularity,Northlane,,spotify:track:4wW85UnWiLaZ09cpGptVAS,2013,0,False,226093,0.5,0.504,9,-7.909,0,0.0368,0.0538,0.00644,0.108,0.0398,138.255
Scarab,Northlane,,spotify:track:6YOc8ho7bxM4xEvmtgkE8H,2013,0,True,186546,0.163,0.994,6,-1.869,1,0.177,0.000176,0.0,0.51,0.172,77.616
To The Wolves,I Killed The Prom Queen,,spotify:track:1cPN14msf9InLk43nOeI2c,2014,0,False,201701,0.221,0.991,7,-3.63,1,0.11,4.59e-06,0.0018,0.134,0.149,99.645
