danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,spotify:track:46lFttIf5hnUZMGvjK0Wxo,227074
0.885,0.8,11,-4.714,0,0.0846,0.23,1.99e-06,0.0734,0.464,95.018,spotify:track:0uyZ5ckiIUbFZd3P6RWmrj,192376
0.715,0.715,5,-7.364,1,0.0902,0.0526,0.0,0.0936,0.507,134.922,spotify:track:1KZyVnyptQcPzkx7ELCnZC,238747
0.854,0.954,0,-1.185,0,0.246,0.543,0.0,0.201,0.67,114.609,spotify:track:4hEl2wrneFEJbJ6SDYWd2f,248133
0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,spotify:track:4YMqbFcDIFiCBd02PzUBcM,235613
0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,294400
0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,spotify:track:104buTcnP2AsxqB7U1FIZ4,169801
0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,spotify:track:1P5UsHGwu5h9Cg0DYGswMM,347526
0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,spotify:track:2rDwdvBma1O1eLzo29p2cr,227320
0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,spotify:track:44aN5xKL3kGHvQ5bXVk6B8,208330
0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,spotify:track:6QPKYGnAW9QozVz2dSWqRg,285240
0.573,0.735,2,-4.132,1,0.0428,0.0445,0.865,0.187,0.246,170.007,spotify:track:5ERWSokrBWx8sUwHV6QN93,254118
0.601,0.877,9,-3.557,1,0.106,0.0108,0.0,0.31,0.598,77.969,spotify:track:3oYbe2YVDCOaHhtzY7JEHs,227378
0.675,0.632,5,-4.542,1,0.0439,0.122,0.0,0.141,0.704,124.035,spotify:track:3TJk0aoXM0knrOlgd1fnbx,202187
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,spotify:track:1brwdYwjltrJo7WHpIvbYt,212627
0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,spotify:track:0PAj9Y5kFEzhGeWkockoxv,188493
0.527,0.622,4,-10.119,0,0.0403,0.353,3e-05,0.188,0.245,105.053,spotify:track:5n7wZS5DqYezW3HyLP19dY,227453
0.479,0.368,6,-7.784,1,0.0341,0.739,4.1e-05,0.118,0.142,92.959,spotify:track:5sra5UY6sD658OabHL3QtI,216480
0.515,0.388,7,-13.913,1,0.0387,0.847,0.00336,0.124,0.182,93.771,spotify:track:6kQP6QE17dvHPw4vQNj6nn,287388
0.523,0.468,5,-9.477,0,0.0905,0.767,2.27e-06,0.367,0.202,148.036,spotify:track:1tW0KVsEb31lq4cuLaykaS,216052
0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,spotify:track:3n69hLUdIsSa1WlRmjMZlW,227080
0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,spotify:track:6RxO08wzUmlE1sBc1bNZNW,194240
0.639,0.914,7,-3.661,1,0.0931,0.00226,0.0,0.513,0.75,120.07,spotify:track:46wcdZ8jkLcC4W5uJWlcQH,207453
0.53,0.573,9,-9.612,1,0.0304,0.213,6e-05,0.161,0.325,95.032,spotify:track:5Ay4TcmTVEGR3pHlJGGTnf,221368
0.822,0.544,0,-6.797,1,0.0332,0.562,2.4e-05,0.144,0.861,122.047,spotify:track:4nMlau89VAjmV7agkl7OY3,198001
0.788,0.414,5,-8.986,0,0.0282,0.523,0.0129,0.136,0.489,99.909,spotify:track:23PIu3m4HwMOy8iTF0YkvC,249893
0.82,0.785,5,-4.003,0,0.158,0.59,1.79e-05,0.372,0.894,140.013,spotify:track:2VGs7EmaIxq96Wcog6DQOc,259293
0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,spotify:track:0OwX5aROoW1Iip8FV51Efg,205593
0.606,0.737,4,-5.819,1,0.0421,0.00347,0.000231,0.0935,0.706,140.095,spotify:track:1PUIJYEDkkMdESFbGArH8S,201573
0.749,0.614,6,-10.43,0,0.031,0.0106,2.22e-05,0.771,0.881,133.996,spotify:track:4YQ8bUN7nN1fwl7EYRSeKB,228960
0.464,0.412,1,-8.342,1,0.032,0.721,0.0,0.0393,0.12,132.259,spotify:track:1ZyMdpNyiw4VYsbmHFgzEp,230417
0.736,0.871,2,-2.786,1,0.0278,0.466,0.0,0.108,0.967,122.395,spotify:track:3iSws76HjaU7k49EqJVTfF,167187
0.428,0.881,1,-4.071,0,0.128,0.316,0.0,0.128,0.598,78.849,spotify:track:0zgR6ooskB7meospZ252Ho,197120
0.527,0.333,4,-13.02,1,0.0315,0.909,0.162,0.111,0.164,94.952,spotify:track:7lLKxcNeJtDTWVRKHovLEC,234474
0.808,0.954,0,-1.576,1,0.0448,0.044,0.00025,0.202,0.91,120.027,spotify:track:3oEahTLa8DOXmE1N1WRYzt,199728
0.62,0.11,8,-13.704,1,0.0416,0.949,6.28e-06,0.16,0.211,111.362,spotify:track:21HfUACOv1lgBiYocruoW8,198133
0.562,0.559,5,-6.471,1,0.0549,0.214,7.08e-05,0.45,0.401,164.013,spotify:track:3mYKQcFU6USoJpzpkwYdQe,192314
0.34,0.419,11,-12.244,1,0.0337,0.859,0.00211,0.141,0.263,99.938,spotify:track:0QdrAzNM4o0E11qLmMC2vg,256681
0.506,0.539,6,-5.129,1,0.0264,0.311,0.0,0.0958,0.275,99.855,spotify:track:22iEXvM2LtwyVLQyRl6NSJ,192800
0.615,0.91,5,-2.825,0,0.0762,0.00761,0.0067,0.16,0.346,140.0,spotify:track:5HRV0yHL9ioy0FvEXbI8Xu,281147
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,255093
0.567,0.746,6,-3.748,0,0.0511,0.335,0.0,0.392,0.578,128.03,spotify:track:5eCgNATwXgRc4mZx9NymGJ,228750
0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,spotify:track:01XFgRZfZI7oBagNf1Loml,196664
0.48,0.439,9,-7.221,1,0.025,0.39,0.00385,0.514,0.152,97.055,spotify:track:6XHikJpK06NoXaFwkH4tPL,272378
0.57,0.228,3,-13.659,0,0.0303,0.849,0.0175,0.0987,0.175,72.946,spotify:track:4OkQT2kCWDyG10o25SO2ig,319825
0.508,0.652,11,-13.102,1,0.0429,0.813,0.148,0.29,0.746,101.313,spotify:track:6W49z468BT75GsO2tCcBtq,230518
0.437,0.846,8,-4.109,1,0.147,0.358,0.0,0.251,0.467,104.087,spotify:track:2aGSD5ALsZW913FF4shqwX,169360
0.73,0.803,0,-5.262,1,0.273,0.133,0.0,0.1,0.757,75.057,spotify:track:5aJPqEtc2Fbb11ws7a77OK,181244
0.579,0.917,4,-4.88,0,0.0618,0.0612,0.0,0.251,0.664,134.04,spotify:track:1SQdS3nQT0OALklAVANDnM,240747
0.483,0.477,4,-9.108,0,0.0433,0.363,0.00182,0.103,0.165,136.681,spotify:track:4pC3DAjCbYhnpzQ4ZOQD7z,239920
0.563,0.382,4,-12.466,1,0.0335,0.853,0.000639,0.0806,0.142,100.739,spotify:track:3cnkPRKvkItP5xGfnAPsAg,279453
0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,spotify:track:5fpizYGbi5IQoEraj6FP0R,231493
0.445,0.361,0,-13.183,1,0.0271,0.718,0.0289,0.393,0.272,77.434,spotify:track:6cBUCs1geaG9q6HQPzRyL0,331173
0.547,0.49,8,-9.891,1,0.137,0.336,0.00174,0.118,0.365,80.305,spotify:track:3MdYFBIzPf7lSJnI8wi3Ka,249173
0.491,0.598,0,-13.506,1,0.0398,0.617,0.571,0.136,0.267,126.746,spotify:track:4cbuJTJ4XP6dkkskYh3Ss1,213440
0.657,0.356,3,-11.808,1,0.0362,0.343,1.27e-06,0.11,0.394,78.914,spotify:track:5C2Vas6jEIarFNVhNHuTGB,138518
0.557,0.139,6,-13.519,1,0.0384,0.915,0.0267,0.113,0.423,143.88,spotify:track:6aM93yziLBHnqnQgAFaQ7m,152667
0.637,0.985,6,-3.809,0,0.184,0.00988,0.00857,0.0649,0.374,145.111,spotify:track:22OEutiG239e70rPkINd7c,307853
0.399,0.123,9,-23.608,1,0.0384,0.885,0.118,0.694,0.15,118.724,spotify:track:0Fcm71fQO2mUjPLHwPJ85I,297744
0.521,0.667,8,-4.977,1,0.0458,0.509,0.0,0.102,0.494,91.007,spotify:track:5Fo4UuaiJqHmu3X6ETvp66,325387
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,spotify:track:5lN1EH25gdiqT1SFALMAq1,224333
0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,spotify:track:0mSbyL8xGNhYF2EHrIkQbe,354774
0.57,0.224,5,-15.877,1,0.041,0.966,0.0198,0.0808,0.584,113.375,spotify:track:7D3709T3kfx9R4dacQuNWh,265827
0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,spotify:track:6y6jbcPG4Yn3Du4moXaenr,245172
0.509,0.852,4,-7.146,1,0.0438,0.267,0.00106,0.237,0.644,114.919,spotify:track:65r1CstIgv25lotffPEVQP,197627
0.657,0.732,9,-6.448,1,0.0543,0.636,0.0,0.465,0.941,150.12,spotify:track:7kADmkRqH2kpv6ZGNFqCJ5,261573
0.666,0.214,2,-16.048,1,0.0421,0.913,0.047,0.0993,0.474,95.603,spotify:track:0lA7tVMKUhvv2KCeUmpgfC,262461
0.494,0.372,7,-11.89,1,0.0331,0.964,0.0296,0.117,0.25,116.855,spotify:track:7qUoDTmVj07qUf6ZBDhWKl,285160
0.235,0.162,8,-16.538,1,0.0316,0.927,0.204,0.104,0.0993,147.797,spotify:track:0oirMI8pqPHJiJFTX1LhKh,225733
0.43,0.145,11,-17.033,1,0.0332,0.916,0.0299,0.108,0.0744,133.093,spotify:track:7unpOltjkpbqQwGCR7xaGf,219000
0.593,0.263,4,-14.029,0,0.0567,0.844,5.36e-06,0.127,0.109,76.379,spotify:track:2cbic3TiUENlJX91y67ARR,238520
0.506,0.789,9,-4.939,1,0.0404,0.0132,0.000749,0.364,0.359,119.946,spotify:track:6PRr6dzkiaLTGbkLSdQCvL,279500
0.604,0.123,2,-18.334,1,0.0788,0.802,7.85e-05,0.056,0.333,104.373,spotify:track:6eioX6gcz1Epix7FZ0XSmB,271667
0.369,0.273,0,-5.71,1,0.0317,0.884,2.31e-05,0.103,0.174,146.652,spotify:track:50e8CZRLfPWaP3qaXB8ttR,263752
0.479,0.446,11,-7.291,1,0.0377,0.825,2.49e-06,0.0926,0.118,130.63,spotify:track:5JLbIJnYgI2GyBsgNoPiKg,200620
0.796,0.295,0,-13.3,1,0.0521,0.359,0.0,0.105,0.542,132.956,spotify:track:0hI2zfTZu3x83DkrO3JzZ0,204062
0.525,0.286,1,-16.172,1,0.0378,0.907,0.0152,0.111,0.172,143.673,spotify:track:3fz1cmsAHfr4GMhBh65SyX,248787
0.542,0.578,2,-12.821,1,0.0302,0.672,0.786,0.108,0.403,130.161,spotify:track:6rbpQhCpV8dAUlBG6LjObv,167750
0.682,0.175,1,-8.688,1,0.0313,0.847,3.21e-05,0.101,0.223,112.661,spotify:track:2TmLZLv57mW4OA3Il1ULsf,260004
0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,spotify:track:22mek4IiqubGD9ctzxc69s,212640
0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,193400
0.597,0.65,10,-7.213,1,0.158,0.464,0.0,0.121,0.732,78.52,spotify:track:3RxPTqpDtIeLBKqInzYjSe,218987
0.716,0.748,9,-6.426,1,0.151,0.333,6.54e-06,0.0899,0.76,110.015,spotify:track:1pXtUVmSS3Aky3j6nQ4sQT,224133
0.489,0.892,11,-4.757,0,0.0786,0.000369,0.00293,0.411,0.598,137.93,spotify:track:3pi3WlGV7JinOxzqnBkNFi,160886
0.488,0.83,7,-5.331,1,0.0436,0.00127,0.000833,0.181,0.326,105.935,spotify:track:1zdsOgv1hdGGGe9CK1QPY7,218693
0.539,0.268,4,-14.578,0,0.0365,0.961,4.9e-05,0.0965,0.513,170.042,spotify:track:09zAB9TxGj2nhFrAFQAZu1,185517
0.703,0.566,6,-8.487,1,0.0249,0.199,0.0,0.108,0.781,93.012,spotify:track:1CxfkPnw0DcT3pny3mzwrx,278320
0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,spotify:track:37R0bQOQj5a7DOqh1TGzvB,194453
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,spotify:track:06KyNuuMOX1ROXRhj787tj,217707
0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,190453
0.394,0.329,4,-12.218,1,0.0345,0.78,7.16e-05,0.102,0.268,72.345,spotify:track:1zy9Ypjqd8TTxYsYEQOCy7,260440
0.627,0.834,6,-6.048,1,0.0511,0.0622,0.0,0.326,0.342,123.909,spotify:track:2ImfiS8qdWSfx8Ec6iMYHY,207668
0.895,0.767,7,-8.309,1,0.0509,0.0472,4.09e-05,0.193,0.904,118.579,spotify:track:64AYIP7bZ2TTd1MlB0iwAM,331293
0.668,0.76,7,-6.831,1,0.034,0.137,0.0,0.0803,0.61,114.378,spotify:track:4OJFkrRQqol4FsPesF8eu4,235667
0.696,0.853,2,-4.122,1,0.237,0.00399,0.0,0.0843,0.685,92.976,spotify:track:5p9fWkryvMSchyCW7AMwaM,196653
0.734,0.311,8,-9.439,1,0.0424,0.803,0.0,0.15,0.538,119.991,spotify:track:5ccShJav6fD6cuokplHSDr,171000
0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,spotify:track:6lanRgr6wXibZr8KgzXxBl,285120
0.213,0.304,7,-15.41,1,0.0772,0.626,0.205,0.074,0.0431,121.396,spotify:track:1s5yqH4WcIsvUKjWeqUHsl,285587
0.681,0.734,7,-9.457,0,0.129,0.821,1.55e-05,0.112,0.95,151.884,spotify:track:6Vq0f3eKFxHcZFAMA9HiLl,167893
0.498,0.384,4,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856,spotify:track:37z3ghNvcoPvHypKWTb2Sz,170787
0.632,0.546,10,-8.57,1,0.0333,0.539,8.45e-05,0.617,0.4,72.559,spotify:track:5Sn4XTt5iCcHgX9bKeQhZf,226880
0.619,0.299,2,-7.744,1,0.0279,0.846,4.99e-05,0.243,0.31,115.405,spotify:track:1d39v4V4DmrrLiFX4DKHBv,251960
0.713,0.33,11,-10.192,0,0.0309,0.115,4.25e-06,0.386,0.358,119.317,spotify:track:4B5XXgClp1rUS28iWAoQCP,242707
0.403,0.659,2,-7.338,1,0.0303,0.123,0.0,0.0857,0.435,90.854,spotify:track:2ZheGCM31EbCwUfGs0WJB1,205773
0.62,0.468,4,-9.648,1,0.0268,0.715,3.93e-05,0.106,0.217,110.969,spotify:track:27hFQQS3cVUmIK3ser5bpu,266078
0.605,0.645,7,-3.564,1,0.0397,0.236,0.0,0.0917,0.15,76.956,spotify:track:0WILwgVyv5RU9oOUpw3y5P,186264
0.553,0.343,10,-9.466,1,0.0407,0.68,3.5e-06,0.122,0.216,66.543,spotify:track:5Km6e8PWkwEPVKlifElIDB,217974
0.85,0.852,7,-3.855,0,0.0601,0.22,1.49e-06,0.0681,0.766,110.979,spotify:track:5TYv5CM1NEFVi2t6QPDjtW,232080
0.565,0.881,7,-3.349,1,0.0363,0.00336,2.09e-06,0.11,0.477,130.04,spotify:track:742bNuhBPPOdmKggPDI9VR,215920
0.61,0.659,7,-3.972,1,0.0295,0.0242,0.0,0.0664,0.345,97.001,spotify:track:10pSiR20z5pY7a80uysJ3P,212155
0.48,0.125,3,-14.061,1,0.0333,0.817,0.000109,0.453,0.233,116.391,spotify:track:2AYNmMEtBniK7TVzbwo3FM,318023
0.51,0.753,2,-9.127,1,0.0461,0.00771,0.0,0.339,0.324,145.119,spotify:track:2MntM0viCwgcCcPS4yYUn4,140171
0.602,0.655,11,-10.723,0,0.0295,0.0526,0.472,0.0898,0.517,110.195,spotify:track:5Dy6OZrBn6pT9VbpGx041W,131125
0.401,0.535,0,-11.09,1,0.0407,0.889,0.00667,0.116,0.436,146.515,spotify:track:6tqzOYuE3lrNVPDgtF3MjM,253013
0.637,0.253,3,-11.026,1,0.0405,0.924,0.0,0.107,0.188,114.405,spotify:track:1AXnm7KB5u4CSN8AYytRVp,196224
0.301,0.428,0,-12.935,1,0.0324,0.0168,1.41e-05,0.365,0.459,139.569,spotify:track:0HUC5B1jKmEtuPWn75qgZT,315760
0.547,0.308,0,-11.75,1,0.0377,0.505,0.0,0.109,0.41,114.719,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,217747
0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,spotify:track:77TT8Xvx637TpzV8kKGkUw,245040
0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,189187
0.579,0.662,9,-6.885,1,0.0245,0.000625,3.89e-06,0.117,0.574,102.951,spotify:track:4Qmm1kIX3RO1DKdsYQbLK0,203733
0.552,0.356,10,-7.608,1,0.027,0.852,0.0,0.173,0.196,109.763,spotify:track:3y4uSQwxHckyRcvafEilkN,232164
0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,spotify:track:0Mn3amMRMoabaoTf1Publ4,205746
0.833,0.325,1,-10.093,0,0.0404,0.0498,0.0674,0.15,0.864,102.02,spotify:track:17XvbAd3K1GOjWy5uQvK2U,185787
0.703,0.638,10,-7.879,0,0.159,0.0606,2.21e-06,0.1,0.688,92.041,spotify:track:43Ei9NSyEjgFYXoKLISyz4,199246
0.627,0.923,0,-3.446,1,0.0822,0.00833,0.000162,0.165,0.585,177.029,spotify:track:6FShrvcL5NLgeaD3pilWTF,182446
0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,205947
0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,spotify:track:1sNSG13fsK6KPKKNIQXXrh,247267
0.551,0.403,1,-11.379,1,0.0329,0.812,0.000792,0.116,0.702,95.505,spotify:track:1wE3HAumghC0No64gfPNhY,167320
0.577,0.224,7,-13.99,0,0.0336,0.557,0.0355,0.108,0.088,72.097,spotify:track:2ipqN7tzkhPCSFtJtr2EE0,272080
0.764,0.925,1,-1.997,1,0.0974,0.000747,0.136,0.218,0.456,127.948,spotify:track:4P57hnx1SK88ULEcQls2vV,194531
0.689,0.711,8,-5.027,0,0.0455,0.00714,0.000499,0.135,0.566,115.048,spotify:track:0k93MXOj0kSXo84SvSDeUz,206320
0.629,0.585,1,-8.563,1,0.0269,0.614,0.0725,0.129,0.523,102.984,spotify:track:1WXVfFRD89EtVURD4Tbixo,253848
0.689,0.813,7,-4.853,1,0.306,0.115,0.0,0.106,0.58,109.946,spotify:track:7tEJwI1ewG8LbHJjXFFNAG,225240
0.55,0.991,1,-3.704,1,0.12,0.805,0.0,0.197,0.882,172.389,spotify:track:0YQXMFYxfHNagYPgQvurKH,158600
0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,spotify:track:3WKg25vrbjJlkhsgl2W4p3,220627
0.598,0.436,10,-7.276,1,0.0299,0.92,0.000246,0.147,0.428,136.129,spotify:track:2imIDBuTC4kBEouTIxHqZQ,310251
0.31,0.695,8,-5.096,1,0.0675,0.401,0.0,0.14,0.252,137.573,spotify:track:1YXFQs2NNCepiTRjg0SbkD,214875
0.602,0.532,10,-7.468,1,0.042,0.0244,0.175,0.41,0.173,139.65,spotify:track:5Fwq7F2yjF3eQnvkfjN4LY,243133
0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.127,111.739,spotify:track:10ViidwjGLCfVtGPfdcszR,306320
0.612,0.921,7,-2.879,1,0.0848,0.0183,0.0,0.0576,0.453,139.986,spotify:track:70eDxAyAraNTiD6lx2ZEnH,202173
0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,spotify:track:5a7NdkF09AfD0H607eiOkX,213445
0.706,0.873,7,-6.66,1,0.0524,0.0442,1.46e-06,0.11,0.385,94.931,spotify:track:4un1KGs8SE9E3TUmsKHZD3,236160
0.538,0.035,2,-19.699,0,0.0487,0.96,0.000393,0.103,0.11,77.959,spotify:track:5LW3V50XwYsYstZtJrufJt,229640
0.328,0.418,8,-10.215,1,0.0716,0.304,0.0158,0.111,0.109,167.561,spotify:track:5qmddankQfMkr05kZjmPFw,282649
0.777,0.564,2,-6.967,0,0.0315,0.683,0.000252,0.0696,0.465,117.973,spotify:track:4Y1c07v5GBv2c9Hi536tnW,186146
0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,spotify:track:3bC1ahPIYt1btJzSSEyyrF,224653
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,248133
0.43,0.436,8,-4.816,1,0.119,0.17,0.0,0.128,0.217,90.053,spotify:track:1CRFWfZEfLCs7pYDlXFYMJ,154414
0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,spotify:track:13z7W3kTIJNH2JBk3EVNoA,267200
0.467,0.617,11,-8.091,1,0.121,0.145,0.0,0.0652,0.187,159.739,spotify:track:3juYLEZ4hPnrHzlQLUruVt,214360
0.594,0.317,2,-7.966,0,0.0283,0.891,0.562,0.0725,0.278,106.022,spotify:track:4RM8RdybzU3BCdJkfSSWrr,324136
0.574,0.957,8,-2.761,1,0.109,0.0218,0.0,0.299,0.66,101.013,spotify:track:4GhiM8Q1GdiIrOaN7orJLB,157173
0.56,0.177,3,-11.285,1,0.0362,0.918,1.67e-05,0.171,0.188,130.007,spotify:track:2IV8dt4W4y1G8bODDbsXVz,240155
0.574,0.657,2,-6.077,1,0.0267,0.00171,1.04e-06,0.1,0.274,125.999,spotify:track:5JyMFBVqoioLWUWJkmmsqc,300171
0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,spotify:track:2XMTqoHHSH0lvuXrvIEdco,237707
0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,spotify:track:4115Xsna4VsStouRxMvlmu,278373
0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,spotify:track:40YcuQysJ0KlGQTeGUosTC,251467
0.67,0.713,6,-5.152,1,0.0285,0.0615,0.0,0.125,0.521,132.044,spotify:track:2BkdnK1Sl8pDlgeaHcXvzn,201178
0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,spotify:track:3aIhJDHxr1kgTSnutJxPTH,203133
0.348,0.467,4,-8.716,1,0.0402,0.748,0.0,0.0956,0.401,109.684,spotify:track:76c5ljAo6uVOG4oolxanE8,208827
0.629,0.577,5,-9.306,1,0.0306,0.293,0.00115,0.109,0.171,93.997,spotify:track:1yJZwBqTyGTB7mz8nZyiel,188960
0.246,0.125,8,-17.825,1,0.0431,0.985,0.000112,0.262,0.076,111.735,spotify:track:1oi7QvpgDkBFTROce7LkB8,150133
0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,spotify:track:7vRriwrloYVaoAe3a9wJHe,251034
0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,spotify:track:4wCmqSrbyCgxEXROQE6vtV,244973
0.865,0.751,4,-7.12,0,0.065,0.587,0.0153,0.125,0.975,150.029,spotify:track:6Zqs0QzxNJxELWe3oS20Ha,222800
0.437,0.314,4,-13.706,1,0.0317,0.875,6.9e-05,0.113,0.299,159.873,spotify:track:5OYSdMgHjeKcbVVbcjKAan,201936
0.271,0.664,1,-5.916,1,0.0489,0.435,3.9e-06,0.0777,0.185,144.671,spotify:track:6q24WsgEQEe6rwPdEkBGS2,272292
0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,spotify:track:78TKtlSLWK8pZAKKW3MyQL,229400
0.572,0.183,3,-16.069,1,0.0323,0.897,0.00275,0.103,0.404,110.029,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,217467
0.739,0.631,11,-7.254,0,0.224,0.0782,0.000531,0.117,0.699,102.943,spotify:track:7aRbP3dQN8zWTZf5d4GKzE,215733
0.565,0.585,1,-11.066,1,0.0336,0.139,0.484,0.136,0.487,81.971,spotify:track:7Jr32pRtWcTSWaA5Q2euXF,227160
0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,spotify:track:0BgRaFy7qnwT1PuUmSTFkf,210960
0.695,0.615,4,-4.194,1,0.104,0.379,0.0,0.104,0.532,99.817,spotify:track:6DG2g1UhROp5pnM8fx7zH2,181880
0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,spotify:track:1mDGDb2fUmUMdqV3tb8VKQ,214802
0.507,0.786,6,-2.913,1,0.0502,0.0127,0.0,0.0675,0.428,128.069,spotify:track:2bNQrGahsaYjrQIFGsMFmt,200011
0.445,0.304,10,-12.504,1,0.0441,0.631,0.00519,0.118,0.24,120.631,spotify:track:58h15p2z6LMURhFn3G18a4,247413
0.487,0.199,0,-8.931,1,0.0354,0.726,3.91e-05,0.125,0.164,137.873,spotify:track:1vhWwkwqqOHCcOcxhRmxOF,283655
0.365,0.436,11,-7.649,1,0.0335,0.615,0.0,0.176,0.596,162.831,spotify:track:34lNgS6rGGVIkIC0TJgYa0,212236
0.557,0.581,0,-6.481,0,0.239,0.338,0.00502,0.288,0.46,141.082,spotify:track:0lFsdfJay6AM4m23hJYGEG,222235
0.387,0.801,2,-2.656,1,0.03,0.0661,0.0,0.181,0.443,85.63,spotify:track:5yqG2Z36CQIHQS1CGY1UDu,196533
0.398,0.65,4,-5.452,0,0.039,0.048,0.0,0.094,0.128,124.334,spotify:track:0fCvO8egfUUe0X1CtJ6l9w,214317
0.627,0.657,11,-9.196,0,0.0308,0.0318,1.06e-06,0.18,0.606,144.013,spotify:track:7jcWMiBpsutzCWbGFZHkDI,226600
0.52,0.526,9,-7.382,0,0.0318,0.469,1.56e-06,0.0935,0.135,80.999,spotify:track:2Pk46plynYpR65bl4Q2rBs,226764
0.539,0.58,1,-7.568,1,0.043,0.702,0.0,0.0919,0.627,107.757,spotify:track:4Waf1e1D4TgAXh01gZNKc3,183227
0.591,0.279,10,-9.476,1,0.0377,0.971,0.000512,0.121,0.396,112.89,spotify:track:09ISxHfStc7hTXodjHrsiM,249147
0.302,0.721,0,-6.058,1,0.0563,0.184,0.0329,0.127,0.651,157.872,spotify:track:5seu7mPycSmERrEps75UUc,163080
0.394,0.416,0,-7.047,1,0.03,0.872,4.44e-06,0.111,0.201,147.266,spotify:track:3x3UAzs2RiE1wmCfiRDZWJ,250427
